,300,500,800
408,0.1251,0.1134,0.1149
409,0.1237,0.1126,0.1143
410,0.1227,0.1114,0.1133
411,0.1217,0.1108,0.112
412,0.1209,0.1098,0.1109
413,0.1201,0.1095,0.1104
414,0.1195,0.1087,0.1099
415,0.1182,0.1073,0.1087
416,0.1174,0.1062,0.1076
417,0.1162,0.1053,0.1063
418,0.1156,0.1043,0.1054
419,0.1148,0.104,0.1046
420,0.1139,0.1031,0.1035
421,0.113,0.1026,0.1024
422,0.1125,0.102,0.1018
423,0.1115,0.1014,0.1014
424,0.1107,0.1008,0.1002
425,0.1098,0.1003,0.0992
426,0.109,0.0998,0.0981
427,0.1083,0.0992,0.0971
428,0.1074,0.0984,0.0967
429,0.1066,0.0975,0.0962
430,0.1055,0.0969,0.0955
431,0.1054,0.096,0.0946
432,0.1042,0.0952,0.0938
433,0.1032,0.0946,0.0929
434,0.1021,0.0941,0.092
435,0.1017,0.0937,0.0909
436,0.1007,0.0928,0.0906
437,0.1003,0.092,0.0898
438,0.0998,0.0909,0.0888
439,0.0993,0.0901,0.0877
440,0.0978,0.0893,0.0873
441,0.097,0.0886,0.0867
442,0.096,0.0877,0.086
443,0.0951,0.0869,0.0856
444,0.0944,0.0861,0.0846
445,0.0933,0.0854,0.084
446,0.0923,0.0847,0.0835
447,0.0917,0.0839,0.0831
448,0.091,0.0833,0.0826
449,0.0904,0.083,0.0818
450,0.0896,0.0826,0.0813
451,0.089,0.0817,0.0808
452,0.088,0.0807,0.0802
453,0.0872,0.0795,0.08
454,0.0859,0.0788,0.0795
455,0.0853,0.078,0.0781
456,0.0847,0.0771,0.077
457,0.0839,0.0762,0.076
458,0.0828,0.0754,0.0756
459,0.0824,0.0747,0.0754
460,0.0819,0.074,0.0747
461,0.0814,0.0734,0.074
462,0.0807,0.0724,0.0733
463,0.0797,0.0723,0.0727
464,0.0789,0.0714,0.072
465,0.078,0.0708,0.0713
466,0.0769,0.07,0.0711
467,0.0757,0.0694,0.0707
468,0.0749,0.0689,0.0699
469,0.0741,0.0677,0.0692
470,0.0737,0.0669,0.0688
471,0.073,0.066,0.0679
472,0.0727,0.0654,0.0674
473,0.072,0.0645,0.067
474,0.0715,0.0639,0.0664
475,0.0709,0.0635,0.0659
476,0.0702,0.0629,0.0651
477,0.0696,0.0622,0.0643
478,0.0688,0.0619,0.0635
479,0.0681,0.0614,0.0623
480,0.0677,0.0609,0.0617
481,0.0673,0.0597,0.0611
482,0.0666,0.0591,0.0607
483,0.0659,0.0591,0.0604
484,0.0648,0.0584,0.0597
485,0.0639,0.0582,0.0588
486,0.0631,0.0576,0.0583
487,0.0624,0.0576,0.0578
488,0.0613,0.0572,0.0573
489,0.0609,0.057,0.0565
490,0.0604,0.0564,0.0558
491,0.0598,0.0557,0.0555
492,0.0594,0.0553,0.0551
493,0.0587,0.0551,0.0538
494,0.0583,0.0545,0.0533
495,0.0579,0.054,0.0532
496,0.0576,0.0535,0.053
497,0.0573,0.0528,0.0526
498,0.0567,0.0524,0.0524
499,0.0564,0.0521,0.0517
