,300,500,800
352,0.0072,0.0073,0.0075
353,0.0071,0.0069,0.0073
354,0.0071,0.0068,0.0071
355,0.0069,0.0067,0.0071
356,0.0068,0.0066,0.0071
357,0.0066,0.0064,0.0069
358,0.0063,0.0064,0.0067
359,0.0063,0.0064,0.0064
360,0.0062,0.0064,0.0063
361,0.0062,0.0063,0.0059
362,0.0061,0.0063,0.0057
363,0.006,0.0062,0.0057
364,0.0059,0.006,0.0057
365,0.0058,0.0058,0.0056
366,0.0056,0.0058,0.0055
367,0.0053,0.0056,0.0055
368,0.0053,0.0055,0.0055
369,0.0051,0.0054,0.0054
370,0.0051,0.0053,0.0054
371,0.0051,0.0053,0.0054
372,0.005,0.005,0.0053
373,0.0048,0.0049,0.0052
374,0.0048,0.0047,0.0051
375,0.0048,0.0046,0.0049
376,0.0047,0.0046,0.0048
377,0.0045,0.0045,0.0047
378,0.0042,0.0043,0.0047
379,0.0042,0.0042,0.0044
380,0.0041,0.004,0.0043
381,0.004,0.004,0.0041
382,0.0039,0.004,0.004
383,0.0039,0.0038,0.0037
384,0.0038,0.0038,0.0036
385,0.0038,0.0038,0.0036
386,0.0037,0.0037,0.0036
387,0.0036,0.0036,0.0035
388,0.0035,0.0035,0.0035
389,0.0035,0.0034,0.0034
390,0.0035,0.0033,0.0034
391,0.0035,0.0033,0.0033
392,0.0035,0.0032,0.0033
393,0.0034,0.0032,0.0032
394,0.0034,0.0031,0.0032
395,0.0033,0.0031,0.0031
396,0.0032,0.003,0.003
397,0.0032,0.003,0.0029
398,0.0031,0.003,0.0029
399,0.003,0.0029,0.0026
400,0.003,0.0029,0.0026
401,0.003,0.0029,0.0026
402,0.0029,0.0029,0.0026
403,0.0028,0.0029,0.0024
404,0.0028,0.0029,0.0024
405,0.0028,0.0029,0.0023
406,0.0027,0.0028,0.0023
407,0.0027,0.0028,0.0022
408,0.0026,0.0027,0.0022
409,0.0026,0.0025,0.002
410,0.0026,0.0025,0.002
411,0.0026,0.0023,0.0018
412,0.0025,0.0022,0.0018
413,0.0024,0.0022,0.0018
414,0.0024,0.0021,0.0018
415,0.0023,0.0021,0.0018
416,0.0023,0.0021,0.0018
417,0.0022,0.0021,0.0018
418,0.0022,0.0021,0.0017
419,0.0021,0.002,0.0017
420,0.002,0.002,0.0016
421,0.0018,0.002,0.0016
422,0.0018,0.002,0.0015
423,0.0016,0.002,0.0015
424,0.0016,0.002,0.0015
425,0.0015,0.002,0.0014
426,0.0015,0.0019,0.0014
427,0.0014,0.0019,0.0013
428,0.0014,0.0019,0.0013
429,0.0013,0.0018,0.0013
430,0.0012,0.0016,0.0013
431,0.0012,0.0014,0.0013
432,0.0012,0.0014,0.0013
433,0.0012,0.0013,0.0013
434,0.0012,0.0013,0.0013
435,0.0012,0.0013,0.0013
436,0.0011,0.0012,0.0013
437,0.0011,0.0012,0.0013
438,0.0011,0.0011,0.0013
439,0.0011,0.001,0.0012
440,0.0011,0.001,0.0012
441,0.0011,0.001,0.0012
442,0.0011,0.001,0.0012
443,0.001,0.001,0.0011
444,0.001,0.001,0.0011
445,0.001,0.001,0.0009
446,0.0009,0.001,0.0009
447,0.0009,0.0009,0.0007
448,0.0008,0.0007,0.0007
449,0.0008,0.0007,0.0007
450,0.0008,0.0007,0.0007
451,0.0008,0.0007,0.0007
452,0.0008,0.0007,0.0006
453,0.0008,0.0007,0.0006
454,0.0008,0.0007,0.0006
455,0.0008,0.0007,0.0006
456,0.0008,0.0007,0.0006
457,0.0008,0.0007,0.0006
458,0.0008,0.0007,0.0006
459,0.0007,0.0007,0.0005
460,0.0007,0.0007,0.0005
461,0.0007,0.0007,0.0005
462,0.0007,0.0007,0.0005
463,0.0007,0.0006,0.0005
464,0.0005,0.0006,0.0005
465,0.0005,0.0005,0.0004
466,0.0005,0.0005,0.0004
467,0.0005,0.0005,0.0003
468,0.0005,0.0005,0.0002
469,0.0005,0.0005,0.0002
470,0.0005,0.0005,0.0002
471,0.0005,0.0004,0.0002
472,0.0004,0.0004,0.0002
473,0.0004,0.0004,0.0002
474,0.0004,0.0004,0.0002
475,0.0003,0.0004,0.0002
476,0.0003,0.0004,0.0002
477,0.0003,0.0003,0.0002
478,0.0003,0.0003,0.0002
479,0.0003,0.0003,0.0002
480,0.0003,0.0003,0.0002
481,0.0003,0.0003,0.0002
482,0.0003,0.0003,0.0002
483,0.0003,0.0003,0.0002
484,0.0003,0.0001,0.0002
485,0.0003,0.0001,0.0002
486,0.0003,0.0001,0.0002
487,0.0003,0.0001,0.0002
488,0.0003,0.0001,0.0002
489,0.0003,0.0001,0.0001
490,0.0002,0.0001,0.0001
491,0.0002,0.0001,0.0001
492,0.0002,0.0001,0.0001
493,0.0002,0.0001,0.0001
494,0.0002,0.0001,0.0001
495,0.0002,0.0001,0.0001
496,0.0002,0.0001,0.0001
497,0.0002,0.0001,0.0001
498,0.0002,0.0001,0.0001
499,0.0002,0.0001,0.0001
